namecity,name,link,review_score,review_count,area,address,hotel_latitude,hotel_longitude,description,cityname,latitude,longitude,temperature_j1,precipitation_j1,weathercode_j1,temperature_j2,precipitation_j2,weathercode_j2,temperature_j3,precipitation_j3,weathercode_j3,temperature_j4,precipitation_j4,weathercode_j4,temperature_j5,precipitation_j5,weathercode_j5,temperature_j6,precipitation_j6,weathercode_j6,temperature_j7,precipitation_j7,weathercode_j7,mean_temp,sum_precipitation,top_weather_code
Grenoble,GUEST-K President - Grenoble Centre,https://www.booking.com/hotel/fr/guest-k-president-grenoble-centre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from=searchresults#hotelTmpl,"8,8",32 expériences vécues,Grenoble,"A 203 Résidence Célibataire 11 rue du Général Mangin, 38100 Grenoble, France",45.1786561,5.7202181,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement GUEST-K President - Grenoble Centre ! Connectez-vous pour économiser.
Situé à Grenoble, à 1,9 km du WTC Grenoble, à 3,8 km d'AlpExpo et à 2,1 km du stade des Alpes, le GUEST-K President - Grenoble Centre propose un hébergement avec un balcon et une connexion Wi-Fi gratuite. Situé à 1,6 km de la gare de Grenoble, l'établissement dispose d'une terrasse et d'un parking privé gratuit.
Cet appartement comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une baignoire et d'articles de toilette gratuits. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 4 km du Summum et à 5,8 km de la Bastille de Grenoble. L'aéroport le plus proche, celui des Alpes-Isère, est situé à 47 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,2 pour un séjour à deux.
L'établissement GUEST-K President - Grenoble Centre accueille des clients Booking.com depuis le 31 mars 2020.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",Grenoble,45.1875602,5.7357819,18.3,0.0,3,11.5,0.0,3,11.2,0.0,1,13.9,0.0,0,10.2,0.0,0,15.5,0.0,0,12.5,0.9,61,13.3,0.9,61
Grenoble,Heart of the city center Spacious T3 totally renovated ! #BC,https://www.booking.com/hotel/fr/heart-of-the-city-center-spacious-t3-totally-renovated-bc.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from=searchresults#hotelTmpl,"7,7",6 expériences vécues,"Grenoble City Centre, Grenoble","27 Rue de La Poste, 38000 Grenoble, France",45.1888064,5.7279794,"Grenoble - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Heart of the city center Le Spacious T3 entièrement rénové ! #BC est situé dans le centre-ville de Grenoble, à 1,6 km du WTC Grenoble, à 5,2 km de l'AlpExpo et à 1,2 km du stade des Alpes. Il se trouve à 1,3 km de la gare de Grenoble et propose une connexion Wi-Fi gratuite ainsi qu'une réception ouverte 24h/24.
Cet appartement comprend 2 chambres, un salon, une télévision, une cuisine équipée avec un coin repas ainsi qu'une salle de bains pourvue d'une baignoire ou d'une douche et d'un lave-linge. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 4,4 km de la Bastille de Grenoble et à 5,4 km du Summum. L'aéroport le plus proche est celui des Alpes-Isère, à 46 km. #BC.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
L'établissement Heart of the city center Spacious T3 totally renovated ! #BC accueille des clients Booking.com depuis le 13 avr. 2021.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",Grenoble,45.1875602,5.7357819,18.3,0.0,3,11.5,0.0,3,11.2,0.0,1,13.9,0.0,0,10.2,0.0,0,15.5,0.0,0,12.5,0.9,61,13.3,0.9,61
Grenoble,Residhotel Le Central'Gare,https://www.booking.com/hotel/fr/residhotel-le-central-gare.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from=searchresults#hotelTmpl,"7,7",1 359 expériences vécues,Grenoble,"8 Place de la Gare, 38000 Grenoble, France",45.19085898,5.71572438,"Le Residhotel Le Central'Gare propose des hébergements indépendants avec une connexion Wi-Fi gratuite. Situé en face de la gare de Grenoble ainsi qu'à proximité de la place Grenette et de son atmosphère animée, l'établissement est très bien desservi par les transports en commun. Il possède une réception ouverte 24h/24 ainsi qu'une salle de réunion pouvant accueillir des réceptions ou des séminaires.
Tous les logements du Residhotel Le Central'Gare sont équipés d'un micro-ondes, d'un réfrigérateur, d'une machine à café, de plaques de cuisson et d'une bouilloire. Ils disposent aussi de la climatisation, d'un coin salon et d'une télévision à écran plat.
Le Residhotel Le Central'Gare sert un petit-déjeuner continental. Il se trouve à 10 minutes de marche du cœur de la ville, avec ses boutiques, ses musées et ses restaurants. Vous pourrez aussi vous y rendre en prenant le tramway à l'arrêt qui se situe juste devant l'hôtel.
L'aéroport le plus proche, l'aéroport de Grenoble Isère, est à 35 km. Un nombre limité de places de parking est disponible sur réservation et moyennant des frais supplémentaires.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,9 pour un séjour à deux.
L'établissement Residhotel Le Central'Gare accueille des clients Booking.com depuis le 23 mai 2007.",Grenoble,45.1875602,5.7357819,18.3,0.0,3,11.5,0.0,3,11.2,0.0,1,13.9,0.0,0,10.2,0.0,0,15.5,0.0,0,12.5,0.9,61,13.3,0.9,61
Grenoble,Adagio Grenoble Centre,https://www.booking.com/hotel/fr/hipark.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,2",993 expériences vécues,Grenoble,"6 rue Auguste Genin, 38000 Grenoble, France",45.18960902,5.7121785,"L’Adagio Grenoble Centre est situé dans le quartier des affaires Europole, à 5 minutes à pied de la gare TGV de Grenoble et à 10 minutes de marche du centre-ville. Cet établissement propose des studios et des suites, une connexion Wi-Fi gratuite, une salle de sport et un sauna.
Tous les studios et suites, décorés dans un style contemporain, sont pourvus d'une télévision connectée et d'une cuisine entièrement équipée.
L’Adagio Grenoble Centre sert un petit-déjeuner continental tous les jours et assure un panel complet de services de concierge.
Ce logement se trouve à quelques pas de la vieille ville de Grenoble et de la cathédrale de Notre-Dame. L’autoroute A480, à 1,3 km, vous permettra d’explorer facilement la région Auvergne-Rhône-Alpes en voiture.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,0 pour un séjour à deux.
L'établissement Adagio Grenoble Centre accueille des clients Booking.com depuis le 5 mars 2010.
Chaîne hôtelière/marque: Adagio Aparthotels",Grenoble,45.1875602,5.7357819,18.3,0.0,3,11.5,0.0,3,11.2,0.0,1,13.9,0.0,0,10.2,0.0,0,15.5,0.0,0,12.5,0.9,61,13.3,0.9,61
Grenoble,Cosy-T1-Gare de Grenoble,https://www.booking.com/hotel/fr/coeur-europole-grand-t1-cosy.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from=searchresults#hotelTmpl,"9,0",61 expériences vécues,Grenoble,"9 Rue René Thomas, 38000 Grenoble, France",45.190343,5.7111216,"Situé à Grenoble, à 300 mètres de la gare et à 400 mètres du World Trade Center, le Cosy-T1-Gare de Grenoble propose une connexion Wi-Fi gratuite et la climatisation. Cet appartement se trouve à 6,8 km d'AlpExpo et à 2,9 km du stade des Alpes.
Cet appartement comprend une chambre, une télévision par câble à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un four et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 5,2 km de la Bastille de Grenoble et à 7 km de Summum. L'aéroport le plus proche, celui des Alpes-Isère, est situé à 45 km.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,0 pour un séjour à deux.
L'établissement Cosy-T1-Gare de Grenoble accueille des clients Booking.com depuis le 30 août 2019.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",Grenoble,45.1875602,5.7357819,18.3,0.0,3,11.5,0.0,3,11.2,0.0,1,13.9,0.0,0,10.2,0.0,0,15.5,0.0,0,12.5,0.9,61,13.3,0.9,61
Grenoble,Résidence Le Patricia,https://www.booking.com/hotel/fr/ra-c-sidence-le-patricia.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,5",1 032 expériences vécues,"Grenoble City Centre, Grenoble","2 bis rue Marcel Deprez, 38000 Grenoble, France",45.1920997,5.72396229,"Grenoble - séjournez au cœur de la ville – Très bon emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Résidence Le Patricia ! Connectez-vous pour économiser.
La Résidence Le Patricia vous accueille à Grenoble, à 750 mètres de la place Victor Hugo et à 110 mètres de la rivière l'Isère. Elle propose des hébergements indépendants dotés d'une connexion Wi-Fi gratuite.
Desservis par un ascenseur, les logements disposent d'une télévision à écran plat ainsi que d'une salle de bains privative pourvue d'une baignoire ou d'une douche et d'articles de toilette gratuits.
Leur kitchenette est équipée d'un réfrigérateur, d'un micro-ondes et d'une cuisinière. Un petit-déjeuner continental vous sera servi tous les jours sur demande.
Vous séjournerez à 850 mètres de la gare de Grenoble, à 500 mètres de l'arrêt de tramway Victor Hugo et à 4 km de l'autoroute A41. Moyennant un supplément, sur demande et sous réserve de disponibilité, vous pourrez accéder à un parking privé.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,9 pour un séjour à deux.
L'établissement Résidence Le Patricia accueille des clients Booking.com depuis le 24 juin 2013.",Grenoble,45.1875602,5.7357819,18.3,0.0,3,11.5,0.0,3,11.2,0.0,1,13.9,0.0,0,10.2,0.0,0,15.5,0.0,0,12.5,0.9,61,13.3,0.9,61
Grenoble,The Originals Residence KOSY appart'hôtels - Les Cèdres,https://www.booking.com/hotel/fr/adagio-city-aparthotel-grenoble-berthelot.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,2",665 expériences vécues,Grenoble,"Avenue M. Berthelot, 38100 Grenoble, France",45.17894378,5.73206306,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement The Originals Residence KOSY appart'hôtels - Les Cèdres ! Connectez-vous pour économiser.
Le KOSY Appart'hôtels est situé à Grenoble, à seulement 10 minutes à pied du centre-ville et à 31 km des pistes de ski de Chamrousse.
Les studios et les appartements sont équipés d’une télévision par satellite, d’un micro-ondes, d’un lave-vaisselle, d’une machine à café et d’une connexion Wi-Fi gratuite.
Vous séjournerez à côté de l’arrêt de tramway Mounier, directement accessible depuis la gare.
L'établissement The Originals Residence KOSY appart'hôtels - Les Cèdres accueille des clients Booking.com depuis le 11 févr. 2010.
Chaîne hôtelière/marque: The Originals Résidence",Grenoble,45.1875602,5.7357819,18.3,0.0,3,11.5,0.0,3,11.2,0.0,1,13.9,0.0,0,10.2,0.0,0,15.5,0.0,0,12.5,0.9,61,13.3,0.9,61
Grenoble,Hôtel Victoria,https://www.booking.com/hotel/fr/victoria-grenoble.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from=searchresults#hotelTmpl,"8,5",612 expériences vécues,"Grenoble City Centre, Grenoble","17 Rue Thiers, 38000 Grenoble, France",45.187494,5.721472,"Grenoble - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Idéalement situé dans le centre de Grenoble, l'Hôtel Victoria met gratuitement à votre disposition une connexion Wi-Fi dans l'ensemble de ses locaux et un parking privé. Vous séjournerez à 1,2 km du WTC Grenoble, à 5,2 km de l'AlpExpo et à 1,8 km du stade des Alpes. Cet établissement non-fumeurs se trouve à moins de 1 km de la gare de Grenoble.
Toutes les chambres comprennent une armoire. Leur salle de bains privative est pourvue d'une douche et d'articles de toilette gratuits. Les chambres de l'Hôtel Victoria sont équipées d'une télévision par câble à écran plat.
Un petit-déjeuner continental est servi chaque matin.
L'Hôtel Victoria se trouve à 4,7 km de la Bastille de Grenoble et à 5,4 km du Summum. L'aéroport le plus proche, celui des Alpes-Isère, est situé à 46 km.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.

En voir plus",Grenoble,45.1875602,5.7357819,18.3,0.0,3,11.5,0.0,3,11.2,0.0,1,13.9,0.0,0,10.2,0.0,0,15.5,0.0,0,12.5,0.9,61,13.3,0.9,61
Grenoble,Hotel Lux,https://www.booking.com/hotel/fr/hotel-lux.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArXk0Z0GwAIB0gIkZTA4OTlmMDQtZjlkOS00MDJhLWIxYzktYjZlOGFkODNmNjRh2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=dc4f8121fb4301d1&srepoch=1672770116&from=searchresults#hotelTmpl,"7,9",535 expériences vécues,Grenoble,"06 Rue Crepu, 38000 Grenoble, France",45.189522,5.716226,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Lux ! Connectez-vous pour économiser.
Proposant des chambres avec une connexion Wi-Fi gratuite, l’Hotel Lux est doté d’un emplacement central à Grenoble, à seulement 50 mètres des bars et restaurants ainsi qu’à 3 minutes à pied de la gare. La réception est ouverte 24h/24.
Toutes les chambres disposent d’un bureau et d’une télévision à écran plat. Leur salle de bains privative est pourvue d’un sèche-cheveux ainsi que d’articles de toilette gratuits.
Vous trouverez une station de tramways à 300 mètres, le complexe scientifique Minatec à 1 km et des remontées mécaniques à environ 15 km.
Une bouilloire et du matériel de repassage peuvent être fournis sur demande. Un parking public est accessible à proximité moyennant des frais supplémentaires.
C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux.
L'établissement Hotel Lux accueille des clients Booking.com depuis le 20 déc. 2013.",Grenoble,45.1875602,5.7357819,18.3,0.0,3,11.5,0.0,3,11.2,0.0,1,13.9,0.0,0,10.2,0.0,0,15.5,0.0,0,12.5,0.9,61,13.3,0.9,61
Lyon,LE JACQUARD Appartement Garage Lyon Centre pour 2 à 8 pers Contact O66I4O9II9,https://www.booking.com/hotel/fr/le-jacquard.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arnr0Z0GwAIB0gIkYTdkOGUwZTktOGMwNi00N2EyLWFiNjEtNTk1NmNlYTA5MDgw2AIG4AIB&sid=ab68f29191d30e69bd8b450a6cb43dca&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=525f82e3a5c70365&srepoch=1672771017&from=searchresults#hotelTmpl,"8,6",7 expériences vécues,"4e arr., Lyon","64 Rue Jacquard, 4e arr., 69004 Lyon, France",45.77636757,4.82343955,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement LE JACQUARD Appartement Garage Lyon Centre pour 2 à 8 pers Contact O66I4O9II9 ! Connectez-vous pour économiser.
LE JACQUARD Appartement Garage Lyon Centre pour 2 à 8 pers Contact O66I4O9II9 propose un appartement acceptant les animaux domestiques à Lyon, à 1,3 km du musée des Beaux-Arts. Cet hébergement bénéficie gratuitement d'un parking privé et d'une connexion Wi-Fi.
Le logement Jacquard comprend des coins salon et repas ainsi qu'une cuisine équipée d'un lave-vaisselle. Il dispose d'une télévision par câble à écran plat et d'une station d'accueil pour iPod.
L'appartement LE JACQUARD Appartement Garage Lyon Centre pour 2 à 8 pers Contact O66I4O9II9 vous accueille à respectivement 1,3 et 1,4 km de la place des Terreaux et de l'opéra national de Lyon. Enfin, cet hébergement se trouve à 21 km de l'aéroport le plus proche, celui de Lyon-Saint Exupéry.
L'établissement LE JACQUARD Appartement Garage Lyon Centre pour 2 à 8 pers Contact O66I4O9II9 accueille des clients Booking.com depuis le 14 nov. 2016.",Lyon,45.7578137,4.8320114,15.0,0.0,3,11.7,0.0,1,6.5,0.0,3,8.7,0.1,61,9.6,0.0,2,13.8,0.0,0,10.9,0.3,61,10.885714285714288,0.4,61
Lyon,MEININGER Hotel Lyon Centre Berthelot,https://www.booking.com/hotel/fr/meininger-lyon-centre-berthelot.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arnr0Z0GwAIB0gIkYTdkOGUwZTktOGMwNi00N2EyLWFiNjEtNTk1NmNlYTA5MDgw2AIG4AIB&sid=ab68f29191d30e69bd8b450a6cb43dca&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=525f82e3a5c70365&srepoch=1672771017&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4",7 909 expériences vécues,"7e arr., Lyon","Rue Professeur Zimmermann 7, 7e arr., 69007 Lyon, France",45.746083,4.837187,"Installé à Lyon, le MEININGER Hotel Lyon Centre Berthelot propose un bar, un parking privé, un salon commun et une terrasse. Il vous accueille à 200 mètres du musée de la Résistance et à 3,1 km de la basilique Notre-Dame de Fourvière.
Toutes les chambres disposent d’une télévision par câble à écran plat et d’une salle de bains privative.
Le matin, cet hôtel sert un petit-déjeuner buffet ou continental.
Vous profiterez également d’une réception ouverte 24h/24, d’une cuisine commune et d’un service de billetterie.
Le MEININGER Hotel Lyon Centre Berthelot se trouve à 2,9 km du musée des Beaux-Arts de Lyon, à 2,4 km du musée des Confluences et à 1,3 km de la gare de Lyon-Perrache. L’aéroport de Lyon-Saint-Exupéry, le plus proche, est situé à 26 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,3 pour un séjour à deux.
L'établissement MEININGER Hotel Lyon Centre Berthelot accueille des clients Booking.com depuis le 2 sept. 2019.
Chaîne hôtelière/marque: Meininger Hotels",Lyon,45.7578137,4.8320114,15.0,0.0,3,11.7,0.0,1,6.5,0.0,3,8.7,0.1,61,9.6,0.0,2,13.8,0.0,0,10.9,0.3,61,10.885714285714288,0.4,61
Lyon,La Nuit Saint Georges,https://www.booking.com/hotel/fr/la-nuit-st-georges.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arnr0Z0GwAIB0gIkYTdkOGUwZTktOGMwNi00N2EyLWFiNjEtNTk1NmNlYTA5MDgw2AIG4AIB&sid=ab68f29191d30e69bd8b450a6cb43dca&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=525f82e3a5c70365&srepoch=1672771017&from=searchresults#hotelTmpl,"9,0",185 expériences vécues,"5e arr., Lyon","9 Place Benoit Crépu, 5e arr., 69005 Lyon, France",45.758341,4.8259883,"Lyon - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Situé au cœur de la vieille ville de Lyon, l'hébergement indépendant La Nuit Saint Georges offre une vue sur l'église Saint-Georges. Classé monument historique, il se trouve à 250 mètres de la cathédrale Saint-Jean et à 15 minutes à pied de la basilique de Fourvière ainsi que du théâtre antique. Vous bénéficierez d'une connexion Wi-Fi gratuite.
L'appartement insonorisé est doté d'une télévision à écran plat, d'un lecteur Blu-ray, d'un coin repas et d'un coin salon. La salle de bains privative est pourvue d'une baignoire, d'un sèche-cheveux et d'articles de toilette gratuits. Vous disposerez aussi d'un lave-linge et d'un sèche-linge.
La cuisine entièrement équipée comprend un four, une plaque de cuisson, un four micro-ondes, une bouilloire électrique, une machine à café et un lave-vaisselle. Vous trouverez des épiceries et des restaurants à quelques minutes de marche. Les ingrédients de base sont fournis dans la cuisine de l'appartement.
Vous rejoindrez la station de métro Vieux-Lyon en 2 minutes de marche tandis que la place Bellecour est à 400 mètres. La gare de Lyon Perrache est à 900 mètres et l'aéroport Saint-Exupéry à 20 km. Par ailleurs, moyennant des frais supplémentaires, vous pourrez stationner au parking Saint-Georges, situé à 30 mètres.
C'est le quartier préféré des voyageurs visitant Lyon, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.
L'établissement La Nuit Saint Georges accueille des clients Booking.com depuis le 18 avr. 2014.",Lyon,45.7578137,4.8320114,15.0,0.0,3,11.7,0.0,1,6.5,0.0,3,8.7,0.1,61,9.6,0.0,2,13.8,0.0,0,10.9,0.3,61,10.885714285714288,0.4,61
